Name,Address,Rating,Business Status,Place ID,Website,Type
Rhoads & Ripley,United States,,OPERATIONAL,ChIJjeZE3uI_6YARFcIG1skLBqg,N/A,"transit_station, point_of_interest, establishment"
Cal-Orchid Inc,"1251 Orchid Drive, Santa Barbara",4.5,OPERATIONAL,ChIJ0XxJeek_6YARRr1xBp0k35o,http://www.calorchid.com/,"food, point_of_interest, establishment"
Santa Barbara Soccer,"4950 Anita Lane, Santa Barbara",,OPERATIONAL,ChIJW-o9nfw_6YARLFwd2-6TL1k,http://www.santabarbarasoccer.com/location.html,"point_of_interest, establishment"
Homecare Casa Linda,"4744 Avalon Avenue, Santa Barbara",,OPERATIONAL,ChIJ5XDQbFgV6YARjMA7Zc51OJE,http://homecarecasalinda.com/,"health, point_of_interest, establishment"
Kel’s Goleta Valley,"579 Halkirk Street, Santa Barbara",,OPERATIONAL,ChIJV4Oy0BE_6YARFeed_PCOe44,N/A,"point_of_interest, establishment"
American Buddhist Meditation temple,"1251 Orchid Drive, Santa Barbara",4.6,OPERATIONAL,ChIJ0XxJeek_6YARdlt07UGcQnA,http://www.abuddhisttemple.org/,"place_of_worship, point_of_interest, establishment"
Walnut & Rhoads,United States,,OPERATIONAL,ChIJexVju-8_6YAROqwKvjlrN2I,N/A,"transit_station, point_of_interest, establishment"
Flux Coaching and Consulting,"589 Los Feliz Drive, Santa Barbara",,OPERATIONAL,ChIJq6qezFkV6YAR0JtmDl1wYc8,https://www.fluxcoachconsult.com/,"point_of_interest, establishment"
Bob Faulkner Photography,"5096 Rhoads Avenue suite d, Santa Barbara",5.0,OPERATIONAL,ChIJAQAAADxA6YARoWNCgfX17aE,N/A,"point_of_interest, establishment"
Turnpike & Ukiah,United States,,OPERATIONAL,ChIJCY4gRf0_6YAR9p3KgXGq_xQ,N/A,"transit_station, point_of_interest, establishment"
Everbrite Cleaning Company,"510 Magna Vista Street, Santa Barbara",,OPERATIONAL,ChIJFxrHvr8V6YARUKpi_Vq3or8,https://www.facebook.com/Everbriteclean/,"point_of_interest, establishment"
Douglas Hardwood Floors,"5020 Douglas Lane, Santa Barbara",5.0,OPERATIONAL,ChIJZRRayg8_6YARXChAzidpjMk,https://douglasfloors.com/,"general_contractor, point_of_interest, establishment"
Munoz Plumbing,"570 South San Marcos Road, Santa Barbara",3.8,OPERATIONAL,ChIJ__8LQ_s_6YARK0Yqxd9fPVg,N/A,"plumber, point_of_interest, establishment"
Wild Heart Events,"715 San Fernando Drive, Santa Barbara",,OPERATIONAL,ChIJ__9v_e8_6YARox3Kgw-tuuo,https://www.wildheartevents.com/contact,"point_of_interest, establishment"
Santa Barbara,Santa Barbara,,,ChIJ1YMtb8cU6YARSHa612Q60cg,http://www.santabarbaraca.gov/,"locality, political"
Courtyard Santa Barbara Goleta,"401 Storke Road, Goleta",4.4,OPERATIONAL,ChIJbWHxpKhA6YAR-fspUyGcTjY,https://www.marriott.com/en-us/hotels/sbacy-courtyard-santa-barbara-goleta/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"lodging, point_of_interest, establishment"
Maps.com,"120 Cremona Drive #260, Santa Barbara",3.5,OPERATIONAL,ChIJFbjWVJhA6YARbHNW7gJ8f-E,https://www.maps.com/,"store, point_of_interest, establishment"
The Home Depot,"6975 Market Place Drive, Goleta",3.7,OPERATIONAL,ChIJ9xEfOK9A6YAR8IpxoWiyc-Q,https://www.homedepot.com/l/Goleta/CA/Goleta/93117/6623?emt=MSGMBGoogleMaps,"hardware_store, furniture_store, home_goods_store, store, point_of_interest, establishment"
Redbox,"7127 Hollister Avenue #27, Goleta",5.0,OPERATIONAL,ChIJxW3i761A6YARWvJmQXAKyCI,https://www.redbox.com/locations/california/goleta/93117/8879,"movie_rental, store, point_of_interest, establishment"
Camino Real Marketplace,"7004 Market Place Drive, Goleta",4.5,OPERATIONAL,ChIJtzLYsq9A6YARTQ8M-KbO-Fw,http://www.caminorealmarketplace.net/,"shopping_mall, point_of_interest, establishment"
The UPS Store,"7127 Hollister Avenue #25a, Goleta",4.0,OPERATIONAL,ChIJxW3i761A6YAR5b7eAcFSDlk,https://locations.theupsstore.com/ca/goleta/7127-hollister-ave?utm_source=Yext&utm_medium=organic&utm_campaign=Listings,"store, finance, point_of_interest, establishment"
Serenity Limousines,"7127 Hollister Avenue, Goleta",,OPERATIONAL,ChIJH7_feXcU6YARSuqYG2bhAHA,N/A,"point_of_interest, establishment"
Costco Hearing Center,"7095 Market Place Drive, Goleta",5.0,OPERATIONAL,ChIJ3-PcaK5A6YARqzNXOF_e2CA,https://www.costco.com/hearing-aid-center.html,"health, store, point_of_interest, establishment"
"Bream Optometry, Goleta","7095 Market Place Drive, Goleta",4.9,OPERATIONAL,ChIJ3-PcaK5A6YARzYvci47r82E,http://www.breamoptometry.com/,"health, point_of_interest, establishment"
Metropolitan Camino Real Cinemas,"7040 Market Place Drive, Goleta",4.3,OPERATIONAL,ChIJtzLYsq9A6YARn1mIoo_DubU,https://www.metrotheatres.com/goleta/camino-real-cinemas/showtimes/,"movie_theater, point_of_interest, establishment"
Land Division,"7127 Hollister Avenue # 3, Goleta",,OPERATIONAL,ChIJxW3i761A6YAR870Xy9YNZ3s,N/A,"local_government_office, point_of_interest, establishment"
Best Buy,"7090 Market Place Drive, Goleta",4.1,OPERATIONAL,ChIJrbfhYK5A6YARGgzFZrjFp5k,https://stores.bestbuy.com/ca/goleta/7090-market-place-dr-1391.html/?ref=NS&loc=ns100,"electronics_store, home_goods_store, store, point_of_interest, establishment"
Costco Wholesale,"7095 Market Place Drive, Goleta",4.5,OPERATIONAL,ChIJ3-PcaK5A6YARvoqmzSvMfIA,https://www.costco.com/warehouse-locations/goleta-CA-474.html?utm_term=KW&utm_campaign=Homepage&utm_medium=GMB&utm_source=Google&utm_content=Link,"department_store, store, point_of_interest, establishment"
Cardtronics ATM,"7095 Market Place Drive, Goleta",,OPERATIONAL,ChIJ3-PcaK5A6YARK1WbtxJ9E1k,N/A,"atm, finance, point_of_interest, establishment"
US Defense Contract Audit,"120 Cremona Drive STE E, Goleta",,OPERATIONAL,ChIJFbjWVJhA6YARP0-WnlOvHnk,N/A,"point_of_interest, establishment"
Albertsons,"7127 Hollister Avenue #27, Goleta",4.1,OPERATIONAL,ChIJxW3i761A6YARSU15Hw4Nvp8,https://local.albertsons.com/ca/goleta/7127-hollister-ave--27.html,"grocery_or_supermarket, supermarket, florist, bakery, store, food, point_of_interest, establishment"
Social Service Department,"6500 Hollister Avenue, Goleta",1.0,OPERATIONAL,ChIJT2Pn4phA6YARgpp65y5ggAU,N/A,"point_of_interest, establishment"
Cool Brook Fitness,"488 Cool Brook Lane, Goleta",5.0,OPERATIONAL,ChIJE_MBHJAT6YARxDcuYbGsRW8,http://www.coolbrookfitness.com/,"gym, health, point_of_interest, establishment"
Goleta,Goleta,,,ChIJ40iJCXlA6YARWE2IAMVEypM,http://www.cityofgoleta.org/,"locality, political"
Subway,"6831 Hollister Avenue J, Goleta",3.9,OPERATIONAL,ChIJ0eiPHqVA6YARMKoG_Km_PJ8,https://restaurants.subway.com/united-states/ca/goleta/6831-hollister-ave?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=7252&utm_campaign=evergreen-2020&y_source=1_MTQ5MDIxMjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, restaurant, food, point_of_interest, establishment"
"Stephen G. Lewis, DVM","300 Storke Road, Goleta",,OPERATIONAL,ChIJwcsWhKVA6YAR8U6s01UDWzs,http://www.animaldoc.com/,"veterinary_care, point_of_interest, establishment"
Pacific Oaks Apartments,"7170 Davenport Road, Goleta",4.1,OPERATIONAL,ChIJ4Rq-iLJA6YARSe0I1sZPegM,http://www.pacificoaksgoleta.com/?utm_source=apartmentseo&utm_medium=googlebusinessprofile&utm_campaign=organicmaplisting,"point_of_interest, establishment"
AT&T Store,"7060 Market Place Drive, Goleta",4.8,OPERATIONAL,ChIJ-UrDHa5A6YARrKeNOvuLnNs,https://www.att.com/stores/california/goleta/118?source=E-g2s10000000000X&wtExtndSource=stores,"store, point_of_interest, establishment"
ABC-Clio,"147 Castilian Drive, Goleta",,OPERATIONAL,ChIJae2-XJhA6YARieDcqrJgp6U,https://www.abc-clio.com/,"point_of_interest, establishment"
Willow Springs Apartments,"60 Willow Springs Lane, Goleta",3.9,OPERATIONAL,ChIJvehFNppA6YAR5dGcEB5WI7c,https://www.willowspringsapartments.com/?utm_source=apartmentseo&utm_medium=googlebusinessprofile&utm_campaign=organicmaplisting,"real_estate_agency, point_of_interest, establishment"
ABC Supply Co. Inc.,"122 Aero Camino, Goleta",4.2,OPERATIONAL,ChIJ7XQ_GJtA6YARbo81nanmirs,https://www.abcsupply.com/locations/location?BranchNumber=160,"store, point_of_interest, establishment"
Natural Cafe,"6990 Market Place Drive, Goleta",4.5,OPERATIONAL,ChIJ9-U1TnlA6YAR2AB4K-RusdQ,http://www.thenaturalcafe.com/,"cafe, restaurant, food, point_of_interest, establishment"
City of Goleta City Hall,"130 Cremona Drive # B, Goleta",2.1,OPERATIONAL,ChIJae2-XJhA6YARx4fRADmcjy4,http://www.cityofgoleta.org/,"city_hall, local_government_office, point_of_interest, establishment"
"TenCate Advanced Armor USA, Inc.","120 Cremona Drive Suite 130, Goleta",,OPERATIONAL,ChIJ1YmfArBA6YARwR3AX4kYA2s,http://www.tencate.com/,"point_of_interest, establishment"
United States Postal Service,"400 Storke Road, Goleta",2.6,OPERATIONAL,ChIJT0g711k_6YARNHBBrckERO0,https://tools.usps.com/locations/details/1450387?utm_source=google-my-business-url&utm_medium=search&utm_campaign=yext,"post_office, finance, point_of_interest, establishment"
Staples,"7015 Market Place Drive, Goleta",4.3,OPERATIONAL,ChIJbRmgFHlA6YARrIKqRUTQq3s,https://stores.staples.com/ca/goleta/7015-marketplace-drive?cmpid=st_ll_goo&cid=LS:RETAIL:G&utm_source=google&utm_medium=organic&utm_campaign=Google_Business_Listing,"electronics_store, furniture_store, home_goods_store, store, point_of_interest, establishment"
McDonald's,"6900 Market Place Drive, Goleta",3.9,OPERATIONAL,ChIJuafOh69A6YARDLOlEhj7P1Y,https://www.mcdonalds.com/us/en-us/location/CA/GOLETA/6900-MARKETPLACE-DRIVE/21823.html?cid=RF:YXT:GMB::Clicks,"cafe, store, restaurant, food, point_of_interest, establishment"
Ulta Beauty,"7000 Market Place Drive, Goleta",4.1,OPERATIONAL,ChIJ4TKuva9A6YARcgOyZcsMH80,https://www.ulta.com/stores/goleta-ca-547,"hair_care, beauty_salon, store, point_of_interest, establishment"
Las Cumbres Observatory Global Telescope Network,"6740 Cortona Drive, Goleta",5.0,OPERATIONAL,ChIJAUnBsrxA6YARrx4EWeWEIqY,https://lco.global/,"point_of_interest, establishment"
Skate One Corp,"6860 Cortona Drive #B, Goleta",4.5,OPERATIONAL,ChIJxwujzoVA6YAR234ZVvkQz0k,http://www.skateone.com/,"point_of_interest, establishment"
California Highway Patrol,"6465 Calle Real, Goleta",5.0,OPERATIONAL,ChIJJSMVH5FA6YARhtAxOJ62Uhg,https://www.chp.ca.gov/,"local_government_office, point_of_interest, establishment"
Baba Small Batch,"103 Santa Felicia Drive, Goleta",4.3,OPERATIONAL,ChIJLb219dTw7IARBNAUCkyuSw8,http://www.babasmallbatch.com/,"food, point_of_interest, establishment"
Anna's Marketplace Bakery,"7018 Market Place Drive, Goleta",4.6,OPERATIONAL,ChIJ3ZVvSa5A6YAR4TuzI7qTQCo,http://www.annas-bakery.com/,"bakery, cafe, meal_takeaway, store, restaurant, food, point_of_interest, establishment"
LEAP Children's Center,"6842 Phelps Road, Goleta",4.8,OPERATIONAL,ChIJT0dlAKdA6YARfkIo6GDDIgE,https://leapcentralcoast.org/,"school, point_of_interest, establishment"
Santa Barbara Motorsports,"6466 Hollister Avenue, Goleta",4.3,OPERATIONAL,ChIJteR8p3xA6YARM8iP1LWS3ZI,https://santabarbaramotorsports.com/,"point_of_interest, car_dealer, store, establishment"
Monarch Hair Studio,"7320 Hollister Avenue # 3, Goleta",4.6,OPERATIONAL,ChIJVaqE2UxH6YARwHyB7Lpv0Uc,https://www.monarchhairstudios.com/,"beauty_salon, hair_care, point_of_interest, establishment"
Lovely Spa & Nails,"7127 Hollister Avenue, Goleta",4.1,OPERATIONAL,ChIJxW3i761A6YARTUta1xRarFE,N/A,"beauty_salon, point_of_interest, establishment"
KeyPoint Credit Union,"7062 Market Place Drive, Goleta",4.2,OPERATIONAL,ChIJl6B2E65A6YARCsvlmjyr8Kc,https://kpcu.com/,"atm, finance, point_of_interest, establishment"
Advanced Scientific Concepts,"125 Cremona Drive, Goleta",4.7,OPERATIONAL,ChIJDbWPWXkU6YARipj5gcZ13oc,https://asc3d.com/,"point_of_interest, establishment"
Weddle Industries,"7200 Hollister Avenue C, Goleta",4.8,OPERATIONAL,ChIJVc7W_7JA6YARnjE8tilQA2Y,https://weddleindustries.com/,"car_repair, point_of_interest, store, establishment"
Jersey Mike's Subs,"7034 Market Place Drive, Goleta",3.7,OPERATIONAL,ChIJAf9MR65A6YARuG1OI8oVTwI,https://www.jerseymikes.com/20075/goleta-ca,"meal_takeaway, restaurant, point_of_interest, food, store, establishment"
Parties by Holly Lomelino,"1234 Party Dr, Santa Barbara",,OPERATIONAL,ChIJS1nFqlw_6YARytC8H8KHgm8,N/A,"point_of_interest, establishment"
Glen Annie Golf Club,"405 Glen Annie Road, Goleta",4.4,OPERATIONAL,ChIJSfGxLTNH6YARmo3ak8RMRc4,http://glenanniegolf.com/,"bar, restaurant, point_of_interest, food, establishment"
Public Storage,"7246 Hollister Avenue, Goleta",4.8,OPERATIONAL,ChIJTd0mJLNA6YARD2eLfLUv2hQ,https://www.publicstorage.com/self-storage-ca-goleta/259.html?pspid=pslocalsearch&utm_source=google&utm_medium=local_maps,"storage, point_of_interest, store, establishment"
Pillar to Post Professional Home Inspection,"7127 Hollister Avenue #25a, Santa Barbara",,OPERATIONAL,ChIJxW3i761A6YARdtcA5eQS-w4,https://pillartopost.com/,"point_of_interest, establishment"
Kinecta Federal Credit Union - Goleta,"145 Santa Felicia Drive, Goleta",4.3,OPERATIONAL,ChIJE7_II7JA6YARmDqB_qeFuwU,https://www.kinecta.org/,"finance, point_of_interest, establishment"
"Walpole & Co., LLP Information Technology Solutions","70 Santa Felicia Drive, Goleta",,OPERATIONAL,ChIJ7TGaUiQV6YAR76J2ZnYEfHg,http://www.walpoleits.com/,"accounting, finance, point_of_interest, establishment"
Ross Dress for Less,"7055 Market Place Drive, Goleta",4.2,OPERATIONAL,ChIJk9IJQK5A6YARRcxNP8NJuHE,https://www.rossstores.com/,"clothing_store, department_store, shoe_store, point_of_interest, store, establishment"
Blenders In The Grass - Camino Real Marketplace,"7014 Market Place Drive, Goleta",4.2,OPERATIONAL,ChIJ27eqtK9A6YAR9U9AvT5b018,http://www.drinkblenders.com/,"point_of_interest, food, establishment"
Strategic Healthcare Programs,"6500 Hollister Avenue STE 210, Santa Barbara",4.0,OPERATIONAL,ChIJbTd-4XYU6YARHPY3JSkvg5c,https://www.shpdata.com/,"point_of_interest, health, establishment"
Starbucks,"Camino Real Marketplace, 7030 Market Place Drive, Goleta",4.0,OPERATIONAL,ChIJ1-LAza9A6YARgFCBWh36E8U,https://www.starbucks.com/store-locator/store/15442/,"cafe, restaurant, point_of_interest, food, store, establishment"
Chipotle Mexican Grill,"270 Storke Road, Goleta",3.3,OPERATIONAL,ChIJF1C7e6VA6YAR09h4kMIlcgU,https://locations.chipotle.com/ca/goleta/270-storke-rd?utm_source=google&utm_medium=yext&utm_campaign=yext_listings,"restaurant, point_of_interest, food, establishment"
Hilton Garden Inn Santa Barbara/Goleta,"6878 Hollister Avenue, Goleta",4.3,OPERATIONAL,ChIJIWM3SaVA6YARMyG14H-1elw,https://www.hilton.com/en/hotels/sbahagi-hilton-garden-inn-santa-barbara-goleta/?SEO_id=GMB-AMER-GI-SBAHAGI&y_source=1_ODMxNzMwNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"lodging, point_of_interest, establishment"
SEE International,"6500 Hollister Avenue # 120, Goleta",4.1,OPERATIONAL,ChIJVc7W_7JA6YAR6nji_mFCpjc,http://www.seeintl.org/,"point_of_interest, establishment"
Santa Barbara,Santa Barbara,,,ChIJ1YMtb8cU6YARSHa612Q60cg,http://www.santabarbaraca.gov/,"locality, political"
Maps.com,"120 Cremona Drive #260, Santa Barbara",3.5,OPERATIONAL,ChIJFbjWVJhA6YARbHNW7gJ8f-E,https://www.maps.com/,"store, point_of_interest, establishment"
Santa Barbara Airport,"500 James Fowler Road, Santa Barbara",4.6,OPERATIONAL,ChIJJ79bfX4_6YARXEGp_YImp6A,https://www.santabarbaraca.gov/gov/depts/flysba/default.asp?utm_source=FlySBA&utm_medium=Redirect&utm_campaign=ReferralTracking/,"airport, point_of_interest, establishment"
"Motel 6 Goleta, CA - Santa Barbara","5897 Calle Real, Goleta",3.4,OPERATIONAL,ChIJS1yzantA6YAROyYtEEkt-5I,https://www.motel6.com/en/home/motels.ca.goleta.9625.html?lid=Local_Milestone_28&travelAgentNumber=TA001305&corporatePlusNumber=CP792N5W&utm_source=google%20my%20business&utm_medium=listing&utm_campaign=visit%20website,"lodging, point_of_interest, establishment"
Goleta,"25 South La Patera Lane, Goleta",3.6,OPERATIONAL,ChIJcdU2wIVA6YARvNfzRWDZeHg,https://www.amtrak.com/servlet/ContentServer?pagename=am/am2Station/Station_Page&code=GTA,"transit_station, bus_station, train_station, point_of_interest, establishment"
Bowlero Santa Barbara,"5925 Calle Real, Goleta",4.2,OPERATIONAL,ChIJlSrYQntA6YARcVjgailbF0w,https://www.bowlero.com/location/bowlero-santa-barbara,"bowling_alley, bar, store, restaurant, food, point_of_interest, establishment"
US Defense Contract Audit,"120 Cremona Drive STE E, Goleta",,OPERATIONAL,ChIJFbjWVJhA6YARP0-WnlOvHnk,N/A,"point_of_interest, establishment"
ABC Supply Co. Inc.,"122 Aero Camino, Goleta",4.2,OPERATIONAL,ChIJ7XQ_GJtA6YARbo81nanmirs,https://www.abcsupply.com/locations/location?BranchNumber=160,"store, point_of_interest, establishment"
Social Service Department,"6500 Hollister Avenue, Goleta",1.0,OPERATIONAL,ChIJT2Pn4phA6YARgpp65y5ggAU,N/A,"point_of_interest, establishment"
GraphicInk,"132 Robin Hill Road Unit B, Goleta",4.6,OPERATIONAL,ChIJVdoohKVA6YAR59a9ReLGhOA,http://graphicinksb.com/,"clothing_store, store, point_of_interest, establishment"
CASA of Santa Barbara County,"6144 Calle Real #200, Goleta",5.0,OPERATIONAL,ChIJuW1Zcn4U6YARxDzkIbXsEB8,http://www.sbcasa.org/,"point_of_interest, establishment"
Willow Springs Apartments,"60 Willow Springs Lane, Goleta",3.9,OPERATIONAL,ChIJvehFNppA6YAR5dGcEB5WI7c,https://www.willowspringsapartments.com/?utm_source=apartmentseo&utm_medium=googlebusinessprofile&utm_campaign=organicmaplisting,"real_estate_agency, point_of_interest, establishment"
CVS,"5875 Calle Real, Goleta",2.2,OPERATIONAL,ChIJ88nkI3tA6YAR-Qi-f3xGve0,https://www.cvs.com/store-locator/goleta-ca-pharmacies/5875-calle-real-goleta-ca-93117/storeid=9156?WT.mc_id=LS_GOOGLE_FS_9156,"drugstore, convenience_store, liquor_store, health, clothing_store, store, food, point_of_interest, establishment"
ABC-Clio,"147 Castilian Drive, Goleta",,OPERATIONAL,ChIJae2-XJhA6YARieDcqrJgp6U,https://www.abc-clio.com/,"point_of_interest, establishment"
City of Goleta City Hall,"130 Cremona Drive # B, Goleta",2.1,OPERATIONAL,ChIJae2-XJhA6YARx4fRADmcjy4,http://www.cityofgoleta.org/,"city_hall, local_government_office, point_of_interest, establishment"
Beds 4 U,"5959 Hollister Avenue Ste B Suite B, Goleta",4.9,OPERATIONAL,ChIJnW07sH5A6YARgqo_HC21V6U,http://www.mattresssantabarbara.com/,"furniture_store, home_goods_store, store, point_of_interest, establishment"
"TenCate Advanced Armor USA, Inc.","120 Cremona Drive Suite 130, Goleta",,OPERATIONAL,ChIJ1YmfArBA6YARwR3AX4kYA2s,http://www.tencate.com/,"point_of_interest, establishment"
"Dr. Calvin S. Kim, DMD","271 North Fairview Avenue, Goleta",4.7,OPERATIONAL,ChIJQxRZqGNA6YAR-Plc9JIZC9U,http://www.drcalvinkim.com/,"dentist, health, point_of_interest, establishment"
Michaels,"Fairview Center, 187 North Fairview Avenue, Goleta",4.3,OPERATIONAL,ChIJd4RodGNA6YARq3EAtvsCym4,https://locations.michaels.com/ca/goleta/9963/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,"home_goods_store, store, point_of_interest, establishment"
Goleta,Goleta,,,ChIJ40iJCXlA6YARWE2IAMVEypM,http://www.cityofgoleta.org/,"locality, political"
Harder Stadium,"Building 580, University of California, Santa Barbara, Stadium Road, Santa Barbara",4.4,OPERATIONAL,ChIJpb4uN2E_6YARyXh8op_2jYI,https://www.campuscalendar.ucsb.edu/harder_stadium_170,"stadium, point_of_interest, establishment"
Enterprise Rent-A-Car,"500 James Fowler Road, Santa Barbara",4.1,OPERATIONAL,ChIJnQcoCII_6YAR59WiqpnaS00,https://www.enterprise.com/en/car-rental-locations/us/ca/santa-barbara-municipal-airport-320k.html?mcid=yext:245709,"car_rental, point_of_interest, establishment"
Water Damage Goleta,"5920 Daley Street, Goleta",,OPERATIONAL,ChIJgShp58_yj4ARvQXgTPXR7pY,N/A,"general_contractor, point_of_interest, establishment"
Minhan Technologies,"35 South La Patera Lane Units BC, Goleta",,OPERATIONAL,ChIJc0E7R4RA6YARrETvZAp2u3E,http://www.minhantech.com/,"point_of_interest, establishment"
California Highway Patrol,"6465 Calle Real, Goleta",5.0,OPERATIONAL,ChIJJSMVH5FA6YARhtAxOJ62Uhg,https://www.chp.ca.gov/,"local_government_office, point_of_interest, establishment"
Walgreens,"5900 Calle Real, Goleta",2.5,OPERATIONAL,ChIJpdEDSntA6YARc7spfq4Q56A,https://www.walgreens.com/locator/walgreens-5900+calle+real-goleta-ca-93117/id=6289,"drugstore, convenience_store, clothing_store, store, food, health, point_of_interest, establishment"
Gold's Gym,"6144 Calle Real, Goleta",3.3,OPERATIONAL,ChIJaSex_odA6YARy_VA4m4qkuU,https://www.goldsgym.com/goleta-ca/,"gym, health, point_of_interest, establishment"
Enterprise Rent-A-Car,"5959 Hollister Avenue suite b, Goleta",4.1,OPERATIONAL,ChIJnW07sH5A6YARzw1f6fkiO6o,https://www.enterprise.com/en/car-rental-locations/us/ca/goleta-32a1.html?mcid=yext:245709,"car_rental, point_of_interest, establishment"
Taco Bell,"5980 Hollister Avenue, Goleta",4.0,OPERATIONAL,ChIJe402p35A6YARDUH3mKGHsnQ,https://locations.tacobell.com/ca/goleta/5980-hollister-avenue.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=027773&utm_content=website&y_source=1_NjE0Mjg4My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"restaurant, food, point_of_interest, establishment"
